10	18140677	18541869	CACNB2	ENSG00000165995	ENST00000468177	BRUGADA SYNDROME 4
10	18140677	18541869	CACNB2	ENSG00000165995	ENST00000498816	BRUGADA SYNDROME
10	18140677	18541869	CACNB2	ENSG00000165995	ENST00000498816	BRUGADA SYNDROME 4
10	18140677	18541869	CACNB2	ENSG00000165995	ENST00000612134	BRUGADA SYNDROME
10	18140677	18541869	CACNB2	ENSG00000165995	ENST00000612134	BRUGADA SYNDROME 4
10	18140677	18541869	CACNB2	ENSG00000165995	ENST00000612743	BRUGADA SYNDROME
10	18140677	18541869	CACNB2	ENSG00000165995	ENST00000612743	BRUGADA SYNDROME 4
10	18140677	18541869	CACNB2	ENSG00000165995	ENST00000615785	BRUGADA SYNDROME
10	18140677	18541869	CACNB2	ENSG00000165995	ENST00000615785	BRUGADA SYNDROME 4
10	18140677	18541869	CACNB2	ENSG00000165995	ENST00000617363	BRUGADA SYNDROME
10	18140677	18541869	CACNB2	ENSG00000165995	ENST00000617363	BRUGADA SYNDROME 4
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000330298	Arrhythmogenic right ventricular dysplasia familial 13
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000330298	Familial isolated arrhythmogenic ventricular dysplasia biventricular form
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000330298	Familial isolated arrhythmogenic ventricular dysplasia left dominant form
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000330298	Familial isolated arrhythmogenic ventricular dysplasia right dominant form
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000330298	regulation of heart rate by cardiac conduction
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000330298	regulation of ventricular cardiac muscle cell action potential
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000373735	Arrhythmogenic right ventricular dysplasia familial 13
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000373735	Familial isolated arrhythmogenic ventricular dysplasia biventricular form
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000373735	Familial isolated arrhythmogenic ventricular dysplasia left dominant form
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000373735	Familial isolated arrhythmogenic ventricular dysplasia right dominant form
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000373735	regulation of heart rate by cardiac conduction
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000373735	regulation of ventricular cardiac muscle cell action potential
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000433211	Arrhythmogenic right ventricular dysplasia familial 13
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000433211	Familial isolated arrhythmogenic ventricular dysplasia biventricular form
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000433211	Familial isolated arrhythmogenic ventricular dysplasia left dominant form
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000433211	Familial isolated arrhythmogenic ventricular dysplasia right dominant form
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000433211	regulation of heart rate by cardiac conduction
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000433211	regulation of ventricular cardiac muscle cell action potential
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000494580	Arrhythmogenic right ventricular dysplasia familial 13
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000494580	Familial isolated arrhythmogenic ventricular dysplasia biventricular form
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000494580	Familial isolated arrhythmogenic ventricular dysplasia left dominant form
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000494580	Familial isolated arrhythmogenic ventricular dysplasia right dominant form
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000494580	regulation of heart rate by cardiac conduction
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000494580	regulation of ventricular cardiac muscle cell action potential
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000545309	Arrhythmogenic right ventricular dysplasia familial 13
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000545309	Familial isolated arrhythmogenic ventricular dysplasia biventricular form
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000545309	Familial isolated arrhythmogenic ventricular dysplasia left dominant form
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000545309	Familial isolated arrhythmogenic ventricular dysplasia right dominant form
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000545309	regulation of heart rate by cardiac conduction
10	65912518	67696169	CTNNA3	ENSG00000183230	ENST00000545309	regulation of ventricular cardiac muscle cell action potential
10	68106117	68212017	MYPN	ENSG00000138347	ENST00000354393	CARDIOMYOPATHY DILATED 1KK
10	68106117	68212017	MYPN	ENSG00000138347	ENST00000354393	Familial isolated dilated cardiomyopathy
10	68106117	68212017	MYPN	ENSG00000138347	ENST00000354393	Familial isolated restrictive cardiomyopathy
10	68106117	68212017	MYPN	ENSG00000138347	ENST00000358913	CARDIOMYOPATHY DILATED 1KK
10	68106117	68212017	MYPN	ENSG00000138347	ENST00000358913	Familial isolated dilated cardiomyopathy
10	68106117	68212017	MYPN	ENSG00000138347	ENST00000358913	Familial isolated restrictive cardiomyopathy
10	68106117	68212017	MYPN	ENSG00000138347	ENST00000373675	CARDIOMYOPATHY DILATED 1KK
10	68106117	68212017	MYPN	ENSG00000138347	ENST00000373675	Familial isolated dilated cardiomyopathy
10	68106117	68212017	MYPN	ENSG00000138347	ENST00000373675	Familial isolated restrictive cardiomyopathy
10	68106117	68212017	MYPN	ENSG00000138347	ENST00000540630	CARDIOMYOPATHY DILATED 1KK
10	68106117	68212017	MYPN	ENSG00000138347	ENST00000540630	Familial isolated dilated cardiomyopathy
10	68106117	68212017	MYPN	ENSG00000138347	ENST00000540630	Familial isolated restrictive cardiomyopathy
10	68106117	68212017	MYPN	ENSG00000138347	ENST00000613327	CARDIOMYOPATHY DILATED 1KK
10	68106117	68212017	MYPN	ENSG00000138347	ENST00000613327	Familial isolated dilated cardiomyopathy
10	68106117	68212017	MYPN	ENSG00000138347	ENST00000613327	Familial isolated restrictive cardiomyopathy
10	90912096	90921276	ANKRD1	ENSG00000148677	ENST00000371697	atrial cardiac muscle tissue morphogenesis
11	102835801	102843803	MMP3	ENSG00000149968	ENST00000299855	CORONARY HEART DISEASE SUSCEPTIBILITY TO 6
11	102835801	102843803	MMP3	ENSG00000149968	ENST00000434103	CORONARY HEART DISEASE SUSCEPTIBILITY TO 6
11	102835801	102843803	MMP3	ENSG00000149968	ENST00000524478	CORONARY HEART DISEASE SUSCEPTIBILITY TO 6
1	111770662	111989155	KCND3	ENSG00000171385	ENST00000302127	BRUGADA SYNDROME
1	111770662	111989155	KCND3	ENSG00000171385	ENST00000302127	BRUGADA SYNDROME 9
1	111770662	111989155	KCND3	ENSG00000171385	ENST00000315987	BRUGADA SYNDROME
1	111770662	111989155	KCND3	ENSG00000171385	ENST00000315987	BRUGADA SYNDROME 9
1	111770662	111989155	KCND3	ENSG00000171385	ENST00000369697	BRUGADA SYNDROME
1	111770662	111989155	KCND3	ENSG00000171385	ENST00000369697	BRUGADA SYNDROME 9
11	118133377	118152888	SCN4B	ENSG00000177098	ENST00000324727	Familial atrial fibrillation
11	118133377	118152888	SCN4B	ENSG00000177098	ENST00000324727	LONG QT SYNDROME 10
11	118133377	118152888	SCN4B	ENSG00000177098	ENST00000324727	regulation of heart rate by cardiac conduction
11	118133377	118152888	SCN4B	ENSG00000177098	ENST00000324727	regulation of ventricular cardiac muscle cell membrane repolarization
11	118133377	118152888	SCN4B	ENSG00000177098	ENST00000415030	Familial atrial fibrillation
11	118133377	118152888	SCN4B	ENSG00000177098	ENST00000415030	LONG QT SYNDROME 10
11	118133377	118152888	SCN4B	ENSG00000177098	ENST00000415030	regulation of heart rate by cardiac conduction
11	118133377	118152888	SCN4B	ENSG00000177098	ENST00000415030	regulation of ventricular cardiac muscle cell membrane repolarization
11	118133377	118152888	SCN4B	ENSG00000177098	ENST00000423160	Familial atrial fibrillation
11	118133377	118152888	SCN4B	ENSG00000177098	ENST00000423160	LONG QT SYNDROME 10
11	118133377	118152888	SCN4B	ENSG00000177098	ENST00000423160	regulation of heart rate by cardiac conduction
11	118133377	118152888	SCN4B	ENSG00000177098	ENST00000423160	regulation of ventricular cardiac muscle cell membrane repolarization
11	118133377	118152888	SCN4B	ENSG00000177098	ENST00000529878	Familial atrial fibrillation
11	118133377	118152888	SCN4B	ENSG00000177098	ENST00000529878	LONG QT SYNDROME 10
11	118133377	118152888	SCN4B	ENSG00000177098	ENST00000529878	regulation of heart rate by cardiac conduction
11	118133377	118152888	SCN4B	ENSG00000177098	ENST00000529878	regulation of ventricular cardiac muscle cell membrane repolarization
11	118133377	118152888	SCN4B	ENSG00000177098	ENST00000531550	Familial atrial fibrillation
11	118133377	118152888	SCN4B	ENSG00000177098	ENST00000531550	LONG QT SYNDROME 10
11	118133377	118152888	SCN4B	ENSG00000177098	ENST00000531550	regulation of heart rate by cardiac conduction
11	118133377	118152888	SCN4B	ENSG00000177098	ENST00000531550	regulation of ventricular cardiac muscle cell membrane repolarization
11	118133377	118152888	SCN4B	ENSG00000177098	ENST00000532138	Familial atrial fibrillation
11	118133377	118152888	SCN4B	ENSG00000177098	ENST00000532138	LONG QT SYNDROME 10
11	118133377	118152888	SCN4B	ENSG00000177098	ENST00000532138	regulation of heart rate by cardiac conduction
11	118133377	118152888	SCN4B	ENSG00000177098	ENST00000532138	regulation of ventricular cardiac muscle cell membrane repolarization
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000299333	atrial cardiac muscle cell action potential
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000299333	BRUGADA SYNDROME
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000299333	BRUGADA SYNDROME 7
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000299333	Familial atrial fibrillation
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000299333	positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000299333	regulation of atrial cardiac muscle cell membrane depolarization
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000299333	regulation of heart rate by cardiac conduction
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000299333	regulation of ventricular cardiac muscle cell membrane depolarization
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000392770	atrial cardiac muscle cell action potential
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000392770	BRUGADA SYNDROME
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000392770	BRUGADA SYNDROME 7
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000392770	Familial atrial fibrillation
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000392770	positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000392770	regulation of atrial cardiac muscle cell membrane depolarization
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000392770	regulation of heart rate by cardiac conduction
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000392770	regulation of ventricular cardiac muscle cell membrane depolarization
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000527125	atrial cardiac muscle cell action potential
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000527125	BRUGADA SYNDROME
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000527125	BRUGADA SYNDROME 7
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000527125	Familial atrial fibrillation
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000527125	positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000527125	regulation of atrial cardiac muscle cell membrane depolarization
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000527125	regulation of heart rate by cardiac conduction
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000527125	regulation of ventricular cardiac muscle cell membrane depolarization
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000527836	atrial cardiac muscle cell action potential
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000527836	BRUGADA SYNDROME
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000527836	BRUGADA SYNDROME 7
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000527836	Familial atrial fibrillation
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000527836	positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000527836	regulation of atrial cardiac muscle cell membrane depolarization
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000527836	regulation of heart rate by cardiac conduction
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000527836	regulation of ventricular cardiac muscle cell membrane depolarization
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000528267	atrial cardiac muscle cell action potential
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000528267	BRUGADA SYNDROME
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000528267	BRUGADA SYNDROME 7
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000528267	Familial atrial fibrillation
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000528267	positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000528267	regulation of atrial cardiac muscle cell membrane depolarization
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000528267	regulation of heart rate by cardiac conduction
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000528267	regulation of ventricular cardiac muscle cell membrane depolarization
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000530277	atrial cardiac muscle cell action potential
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000530277	BRUGADA SYNDROME
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000530277	BRUGADA SYNDROME 7
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000530277	Familial atrial fibrillation
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000530277	positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000530277	regulation of atrial cardiac muscle cell membrane depolarization
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000530277	regulation of heart rate by cardiac conduction
11	123629187	123655244	SCN3B	ENSG00000166257	ENST00000530277	regulation of ventricular cardiac muscle cell membrane depolarization
11	128891356	128921035	KCNJ5	ENSG00000120457	ENST00000338350	Cardiodysrhythmic potassium-sensitive periodic paralysis
11	128891356	128921035	KCNJ5	ENSG00000120457	ENST00000338350	Long QT syndrome 13
11	128891356	128921035	KCNJ5	ENSG00000120457	ENST00000529694	Cardiodysrhythmic potassium-sensitive periodic paralysis
11	128891356	128921035	KCNJ5	ENSG00000120457	ENST00000529694	Long QT syndrome 13
11	128891356	128921035	KCNJ5	ENSG00000120457	ENST00000533599	Cardiodysrhythmic potassium-sensitive periodic paralysis
11	128891356	128921035	KCNJ5	ENSG00000120457	ENST00000533599	Long QT syndrome 13
1	115700007	115768781	CASQ2	ENSG00000118729	ENST00000261448	Catecholaminergic polymorphic ventricular tachycardia ?
1	115700007	115768781	CASQ2	ENSG00000118729	ENST00000261448	regulation of heart rate by chemical signal
1	115700007	115768781	CASQ2	ENSG00000118729	ENST00000261448	VENTRICULAR TACHYCARDIA CATECHOLAMINERGIC POLYMORPHIC 2
1	115700007	115768781	CASQ2	ENSG00000118729	ENST00000488931	Catecholaminergic polymorphic ventricular tachycardia ?
1	115700007	115768781	CASQ2	ENSG00000118729	ENST00000488931	regulation of heart rate by chemical signal
1	115700007	115768781	CASQ2	ENSG00000118729	ENST00000488931	VENTRICULAR TACHYCARDIA CATECHOLAMINERGIC POLYMORPHIC 2
1	11845709	11848345	NPPA	ENSG00000175206	ENST00000376476	Atrial stand still
1	11845709	11848345	NPPA	ENSG00000175206	ENST00000376476	Familial atrial fibrillation
1	11845709	11848345	NPPA	ENSG00000175206	ENST00000376476	positive regulation of heart rate
1	11845709	11848345	NPPA	ENSG00000175206	ENST00000376476	regulation of atrial cardiac muscle cell membrane repolarization
1	11845709	11848345	NPPA	ENSG00000175206	ENST00000376480	Atrial stand still
1	11845709	11848345	NPPA	ENSG00000175206	ENST00000376480	Familial atrial fibrillation
1	11845709	11848345	NPPA	ENSG00000175206	ENST00000376480	positive regulation of heart rate
1	11845709	11848345	NPPA	ENSG00000175206	ENST00000376480	regulation of atrial cardiac muscle cell membrane repolarization
1	11845709	11848345	NPPA	ENSG00000175206	ENST00000610706	Atrial stand still
1	11845709	11848345	NPPA	ENSG00000175206	ENST00000610706	Familial atrial fibrillation
1	11845709	11848345	NPPA	ENSG00000175206	ENST00000610706	positive regulation of heart rate
1	11845709	11848345	NPPA	ENSG00000175206	ENST00000610706	regulation of atrial cardiac muscle cell membrane repolarization
11	19182030	19210573	CSRP3	ENSG00000129170	ENST00000265968	CARDIOMYOPATHY DILATED 1M
11	19182030	19210573	CSRP3	ENSG00000129170	ENST00000265968	CARDIOMYOPATHY FAMILIAL HYPERTROPHIC 12
11	19182030	19210573	CSRP3	ENSG00000129170	ENST00000265968	Familial isolated dilated cardiomyopathy
11	19182030	19210573	CSRP3	ENSG00000129170	ENST00000533783	CARDIOMYOPATHY DILATED 1M
11	19182030	19210573	CSRP3	ENSG00000129170	ENST00000533783	CARDIOMYOPATHY FAMILIAL HYPERTROPHIC 12
11	19182030	19210573	CSRP3	ENSG00000129170	ENST00000533783	Familial isolated dilated cardiomyopathy
1	119911553	120069626	NOTCH2	ENSG00000134250	ENST00000256646	atrial septum morphogenesis
1	119911553	120069626	NOTCH2	ENSG00000134250	ENST00000478864	atrial septum morphogenesis
1	119911553	120069626	NOTCH2	ENSG00000134250	ENST00000479412	atrial septum morphogenesis
1	119911553	120069626	NOTCH2	ENSG00000134250	ENST00000489731	atrial septum morphogenesis
1	119911553	120069626	NOTCH2	ENSG00000134250	ENST00000493703	atrial septum morphogenesis
1	119911553	120069626	NOTCH2	ENSG00000134250	ENST00000579475	atrial septum morphogenesis
1	119911553	120069626	NOTCH2	ENSG00000134250	ENST00000602566	atrial septum morphogenesis
1	119911553	120069626	NOTCH2	ENSG00000134250	ENST00000612822	atrial septum morphogenesis
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000155840	atrial cardiac muscle cell action potential
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000155840	ATRIAL FIBRILLATION FAMILIAL 3
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000155840	Familial atrial fibrillation
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000155840	Familial short QT syndrome
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000155840	LONG QT SYNDROME 1
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000155840	positive regulation of heart rate
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000155840	positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000155840	regulation of atrial cardiac muscle cell membrane repolarization
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000155840	regulation of heart rate by cardiac conduction
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000155840	regulation of ventricular cardiac muscle cell membrane repolarization
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000155840	SHORT QT SYNDROME 2
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000155840	voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000335475	atrial cardiac muscle cell action potential
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000335475	ATRIAL FIBRILLATION FAMILIAL 3
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000335475	Familial atrial fibrillation
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000335475	Familial short QT syndrome
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000335475	LONG QT SYNDROME 1
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000335475	positive regulation of heart rate
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000335475	positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000335475	regulation of atrial cardiac muscle cell membrane repolarization
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000335475	regulation of heart rate by cardiac conduction
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000335475	regulation of ventricular cardiac muscle cell membrane repolarization
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000335475	SHORT QT SYNDROME 2
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000335475	voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000345015	atrial cardiac muscle cell action potential
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000345015	ATRIAL FIBRILLATION FAMILIAL 3
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000345015	Familial atrial fibrillation
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000345015	Familial short QT syndrome
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000345015	LONG QT SYNDROME 1
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000345015	positive regulation of heart rate
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000345015	positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000345015	regulation of atrial cardiac muscle cell membrane repolarization
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000345015	regulation of heart rate by cardiac conduction
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000345015	regulation of ventricular cardiac muscle cell membrane repolarization
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000345015	SHORT QT SYNDROME 2
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000345015	voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000380776	atrial cardiac muscle cell action potential
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000380776	ATRIAL FIBRILLATION FAMILIAL 3
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000380776	Familial atrial fibrillation
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000380776	Familial short QT syndrome
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000380776	LONG QT SYNDROME 1
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000380776	positive regulation of heart rate
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000380776	positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000380776	regulation of atrial cardiac muscle cell membrane repolarization
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000380776	regulation of heart rate by cardiac conduction
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000380776	regulation of ventricular cardiac muscle cell membrane repolarization
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000380776	SHORT QT SYNDROME 2
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000380776	voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000496887	atrial cardiac muscle cell action potential
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000496887	ATRIAL FIBRILLATION FAMILIAL 3
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000496887	Familial atrial fibrillation
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000496887	Familial short QT syndrome
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000496887	LONG QT SYNDROME 1
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000496887	positive regulation of heart rate
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000496887	positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000496887	regulation of atrial cardiac muscle cell membrane repolarization
11	2444684	2849109	KCNQ1	ENSG00000053918	ENST00000496887	regulation of heart rate by cardiac conduction
